age,highschool_gpa,college_gpa,internships,projects,certifications,hackathons,communication_skills,technical_skills,aptitude_score,coding_score,attendance_percentage,backlogs,volunteering,english_proficiency,quantitative_score,logical_reasoning,extracurricular,leadership_experience,placed
21,3.34,2.18,0,3,3,0,9,8,37,85,64.41,0,1,1,7,76,3,0,1
21,2.32,2.77,3,4,5,2,10,3,63,86,85.8,2,0,7,37,26,4,0,1
20,2.02,2.19,2,5,4,2,9,5,46,89,94.14,0,1,5,7,23,2,0,1
23,3.51,2.38,0,4,3,3,1,6,46,90,79.56,1,1,5,16,91,3,1,1
21,2.21,2.01,2,8,1,1,3,1,82,2,69.43,4,1,5,82,66,4,0,0
23,2.16,2.36,1,9,1,1,6,2,44,50,58.98,4,1,10,2,5,0,0,0
23,2.01,2.66,3,1,2,0,5,7,93,59,96.62,4,0,9,40,65,4,0,0
22,2.87,3.08,1,2,3,0,4,9,86,65,87.59,4,0,7,72,96,1,0,0
20,3.01,3.84,2,4,0,3,2,10,49,56,62.32,4,0,2,52,15,2,0,0
23,3.28,3.08,0,1,4,1,4,4,90,16,57.53,3,1,10,96,56,1,1,0
24,2.59,3.41,3,6,5,2,5,5,54,2,52.47,2,0,9,95,61,1,1,0
20,3.42,2.72,1,5,3,1,2,4,56,2,59.53,1,0,4,95,90,4,0,0
21,2.34,3.5,2,7,1,3,10,3,76,39,86.62,4,0,5,69,84,4,1,0
22,3.66,3.24,2,6,2,1,1,10,57,79,81.48,3,0,2,61,64,3,1,1
21,3.14,2.92,0,3,4,4,7,2,35,75,98.37,1,0,3,52,17,0,0,0
21,3.17,2.39,2,5,5,3,7,3,70,62,66.1,4,0,5,58,79,2,0,0
20,2.42,2.61,3,3,4,4,8,2,88,50,89.33,2,0,1,92,37,1,0,0
21,2.15,3.24,2,9,2,3,10,8,90,0,56.02,0,1,1,100,17,4,0,0
23,2.93,2.85,0,2,1,2,6,1,78,50,78.13,2,1,1,80,13,0,0,0
21,3.23,3.78,1,6,5,3,1,5,34,3,73.34,2,0,7,82,25,3,0,0
22,2.19,2.47,3,9,0,3,8,1,40,80,91.91,4,1,10,94,69,4,0,0
22,3.9,2.15,1,7,2,3,2,5,69,82,85.08,0,0,4,82,10,3,0,1
24,3.96,3.18,1,5,0,3,3,3,99,3,59.72,0,1,4,22,1,4,1,0
22,3.09,3.77,2,2,3,0,8,9,68,46,99.19,1,0,3,46,24,2,0,1
21,3.9,2.73,2,2,4,4,4,1,99,38,91.16,3,0,2,34,66,1,1,0
22,2.36,3.3,0,4,5,3,5,10,49,83,67.73,1,0,4,13,60,3,0,1
20,2.05,2.46,2,2,1,3,9,1,33,48,91.3,4,1,2,64,39,3,1,0
22,2.08,3.12,2,8,0,0,7,8,42,56,97.85,0,1,7,96,29,3,1,1
23,3.18,3.57,1,7,1,1,10,3,78,38,94.51,2,0,10,48,8,4,0,0
20,2.12,3.73,3,7,3,0,7,7,38,67,77.81,2,1,6,35,29,3,0,1
24,3.92,2.21,2,3,0,0,1,10,88,16,78.86,3,0,6,0,20,4,1,0
23,2.28,2.71,3,7,1,0,1,5,32,14,55.33,4,1,2,83,85,4,0,0
21,2.61,3.28,2,8,1,3,8,2,40,27,58.24,4,0,5,21,44,2,0,0
21,3.65,2.07,2,5,3,0,10,7,34,15,99.13,1,0,10,34,11,4,1,0
21,2.44,3.38,0,1,2,0,1,7,64,5,88.49,0,1,8,2,41,0,1,0
23,2.49,3.06,2,1,5,0,10,3,53,91,51.28,0,0,2,11,52,3,1,1
23,3.28,2.58,0,4,3,3,2,6,99,31,77.38,3,0,8,36,29,1,1,0
23,2.55,3.63,1,2,0,2,4,5,35,80,67.26,2,0,9,57,45,3,1,0
20,2.43,2.58,3,7,0,2,9,1,71,24,65.58,1,0,3,76,69,0,0,0
20,2.51,3.98,2,3,4,1,7,1,72,38,77.83,3,1,4,11,90,4,0,0
21,2.98,3.63,0,4,1,3,7,2,43,16,66.01,0,0,8,1,97,2,0,0
22,3.93,3.42,1,9,5,0,10,7,54,45,62.58,1,1,2,83,78,4,0,1
21,3.66,2.12,2,2,0,0,7,3,47,78,96.89,4,1,2,64,59,2,1,0
24,2.57,3.81,0,8,2,0,5,9,53,52,51.99,2,0,1,57,54,1,1,0
20,2.73,3.58,0,1,2,2,1,3,92,50,71.81,0,0,2,59,53,3,1,1
23,2.93,2.46,1,3,3,0,5,10,30,17,75.56,0,0,9,40,29,4,1,0
20,3.96,2.78,2,4,0,0,8,4,44,19,72.0,3,1,5,34,78,2,1,0
23,2.34,2.54,2,6,5,2,7,8,83,86,82.86,2,0,4,87,58,2,1,1
24,2.71,3.97,3,1,5,0,7,4,63,4,51.28,0,1,2,89,35,0,1,0
24,3.46,3.71,2,8,0,1,2,7,81,61,94.25,0,0,2,10,57,0,1,1
20,3.93,3.86,0,2,4,4,1,5,31,11,75.01,0,0,6,51,56,3,1,0
23,2.31,3.58,3,5,4,1,4,6,65,80,77.68,3,1,7,51,92,2,0,1
24,2.45,2.91,3,6,4,3,8,8,52,29,73.14,0,0,4,61,6,1,0,0
21,2.45,2.41,2,8,0,1,1,4,53,82,72.23,3,0,7,62,78,2,1,0
21,2.04,2.42,3,3,3,1,2,6,61,95,59.33,4,0,1,14,51,2,1,0
23,3.21,2.3,0,9,5,2,7,10,80,15,75.22,4,1,8,69,50,4,0,0
20,3.34,3.09,0,5,3,3,5,2,75,1,71.07,4,1,3,39,92,4,0,0
24,3.21,3.84,1,8,3,1,6,9,42,75,73.41,4,0,7,8,13,0,0,1
20,2.14,3.98,0,4,3,4,8,9,43,2,50.69,1,1,7,69,73,4,0,0
21,2.14,2.57,1,9,2,1,9,10,46,7,56.54,1,1,3,16,23,2,0,0
24,2.42,3.39,3,8,0,0,8,10,45,36,88.16,4,0,5,22,37,4,1,0
20,2.58,3.19,1,5,1,2,1,6,61,52,70.96,4,1,2,57,1,0,0,0
22,3.57,2.98,2,3,0,0,4,6,41,54,87.15,2,0,9,94,70,3,1,0
23,2.32,3.33,1,1,3,3,5,10,32,87,58.56,0,1,5,79,34,1,0,1
23,2.09,2.74,2,5,2,3,9,7,82,48,84.91,2,0,4,50,91,2,0,0
22,2.79,3.89,3,5,2,2,6,4,72,88,64.46,2,1,10,56,39,1,0,1
21,2.83,3.41,1,4,0,1,6,7,34,58,85.26,2,1,3,85,49,3,1,0
24,2.9,3.51,0,8,1,3,3,10,76,59,54.34,2,0,1,15,25,2,0,1
23,3.65,2.48,2,3,3,4,2,1,56,88,66.68,2,0,7,44,95,1,0,0
22,2.2,2.34,3,9,2,2,2,7,81,77,55.97,2,1,3,60,14,3,1,1
22,3.41,2.79,0,3,3,0,7,1,85,45,81.48,4,0,10,11,85,2,0,0
21,2.68,3.53,2,4,3,4,5,8,97,99,69.63,2,0,1,72,86,3,1,1
21,2.62,3.88,3,6,5,2,10,10,44,62,53.71,1,0,10,5,9,2,1,1
20,3.87,2.85,3,9,3,4,1,6,48,78,76.32,0,0,10,3,88,2,0,1
23,2.5,3.55,0,2,4,2,5,1,55,31,51.24,1,0,8,80,26,3,1,0
20,3.29,2.94,3,2,5,0,1,1,74,65,90.92,3,1,8,73,25,0,0,0
22,2.55,2.59,1,2,3,1,9,4,39,84,96.92,1,1,3,34,17,1,1,1
24,3.01,3.48,3,5,3,2,8,7,55,3,90.5,3,1,10,46,64,0,0,0
24,3.57,3.6,2,6,1,3,4,5,37,28,97.58,4,0,3,84,65,4,0,0
21,3.76,2.41,2,3,5,0,1,5,61,48,94.86,3,1,2,18,31,1,0,0
24,3.68,2.61,2,3,5,0,8,8,50,92,94.75,2,0,8,26,100,2,0,1
24,3.16,2.99,1,2,1,4,5,2,74,22,62.27,2,1,9,10,94,1,1,0
24,2.5,2.37,0,6,4,3,1,4,84,2,61.56,2,0,4,69,75,1,0,0
22,3.32,3.86,1,1,5,4,2,4,41,53,90.47,3,1,4,58,76,4,1,0
24,3.42,3.18,1,9,4,0,5,8,77,20,74.57,3,1,5,40,58,0,0,0
24,2.02,2.24,1,4,3,2,9,6,88,79,97.12,3,1,3,42,62,2,1,1
24,2.88,2.37,3,2,2,3,10,10,99,43,94.86,0,0,5,27,92,1,1,1
20,3.69,3.91,0,6,2,0,8,9,66,19,94.66,0,0,4,62,58,0,1,0
22,2.98,3.48,3,5,0,3,10,10,60,98,66.31,0,1,8,66,2,4,0,1
21,2.62,3.47,1,3,2,2,8,9,32,56,56.65,2,0,5,44,67,0,1,0
20,3.74,2.14,2,3,2,1,9,4,98,68,83.9,4,1,7,23,15,4,1,0
23,2.31,3.79,1,5,1,4,2,10,88,89,72.03,1,1,4,100,62,1,1,1
22,2.41,2.89,0,4,0,4,7,7,62,70,96.7,0,1,2,76,9,2,1,1
22,3.37,3.32,2,5,0,0,10,3,65,51,92.69,1,1,8,63,13,0,1,0
23,2.7,3.92,0,2,1,0,5,6,32,79,96.44,0,1,4,78,50,4,0,1
23,3.43,2.2,1,1,2,2,3,1,32,16,78.39,3,1,9,72,100,2,1,0
23,2.32,2.96,0,5,2,0,10,5,88,65,76.31,3,0,6,38,82,1,0,0
21,2.5,2.1,3,1,0,0,8,6,83,11,92.35,2,0,8,98,42,0,0,0
24,2.31,3.0,2,3,2,0,2,5,57,57,75.59,2,1,9,44,93,3,1,0
22,3.91,2.5,0,8,0,3,4,7,38,76,95.0,1,0,9,60,67,2,1,0
24,2.81,3.82,2,8,2,3,5,4,55,4,51.72,2,0,9,81,61,0,0,0
24,2.67,2.8,2,9,3,1,5,5,58,79,67.94,4,1,7,42,99,4,0,0
23,2.03,3.27,1,1,1,3,4,4,39,91,91.74,4,1,3,66,61,3,1,0
21,2.31,3.72,1,4,5,4,3,9,56,71,60.5,4,1,8,91,31,2,0,1
20,2.84,3.97,2,6,4,1,3,2,92,55,69.95,2,0,7,79,90,3,1,1
21,2.14,3.01,0,7,3,0,5,1,91,91,50.5,0,1,9,41,22,2,1,1
24,3.02,2.91,2,5,2,4,10,4,47,45,65.09,1,0,5,40,82,1,0,0
21,2.91,2.15,1,7,4,1,6,6,82,71,65.93,1,1,4,46,33,4,0,1
23,3.53,2.03,0,8,5,1,1,10,46,92,86.63,1,0,2,42,74,4,0,1
20,3.32,3.22,2,6,3,4,4,8,78,17,83.87,0,1,7,22,18,1,1,0
23,2.89,2.13,1,4,5,1,10,4,55,43,72.25,2,0,6,31,22,2,0,0
20,2.45,2.76,2,1,1,4,10,1,34,42,86.43,0,0,6,73,43,2,1,0
24,3.45,2.01,2,5,4,1,6,9,73,79,71.42,3,0,10,56,50,4,0,0
20,3.42,3.23,2,4,5,1,2,3,53,89,71.73,0,0,8,37,39,0,1,1
20,2.31,2.85,0,5,4,1,10,6,86,85,82.28,2,0,1,76,55,2,0,1
20,3.83,2.25,1,4,1,4,5,10,36,78,86.14,0,1,1,14,71,1,1,1
21,2.13,2.59,1,9,5,1,9,8,49,76,92.35,2,0,4,27,8,4,1,1
21,2.11,3.14,3,3,3,3,3,5,85,21,87.57,0,1,8,12,13,1,0,0
24,2.37,3.31,2,3,4,3,3,7,48,59,83.52,0,0,5,34,57,1,1,1
20,3.82,2.92,2,7,5,3,9,10,93,84,78.07,1,1,9,1,62,2,0,1
22,3.04,3.61,3,2,1,3,3,9,72,62,65.41,1,0,3,60,98,1,0,1
24,3.58,2.22,2,9,5,3,4,1,73,23,63.05,1,0,6,64,33,4,1,0
20,2.46,2.17,0,8,5,0,9,8,54,64,92.16,2,1,6,40,64,0,1,0
20,2.98,2.09,3,6,3,1,4,2,46,28,85.87,4,0,4,95,31,4,0,0
21,2.72,3.07,1,9,2,2,5,1,68,0,83.27,4,0,2,93,7,3,1,0
24,3.66,3.41,2,3,0,0,2,4,54,0,62.94,4,0,6,85,22,4,0,0
20,2.05,2.26,1,4,2,4,8,6,68,72,98.49,4,1,10,3,31,3,1,0
20,2.49,3.28,2,7,2,0,9,8,68,20,54.07,2,0,3,52,37,2,0,0
24,2.31,2.95,3,1,0,2,10,1,88,77,91.91,1,1,8,87,98,3,0,1
22,3.72,3.97,1,1,5,0,4,1,95,27,60.54,1,0,2,13,21,0,1,0
24,2.94,3.43,2,1,2,1,3,10,45,17,69.61,1,0,3,16,100,2,0,0
24,2.81,3.31,0,8,2,3,4,2,82,96,71.39,2,0,9,13,26,0,1,1
22,2.9,3.14,3,6,1,1,7,9,58,51,83.14,0,0,2,40,84,3,1,1
24,3.94,3.99,2,3,1,0,1,4,95,65,77.33,3,0,10,61,60,2,0,1
20,3.7,3.96,2,7,3,2,2,7,39,97,59.3,2,0,1,51,51,3,0,1
24,3.41,3.08,2,6,4,4,10,3,31,87,51.5,0,1,3,26,28,1,0,1
22,2.58,2.91,3,5,5,1,5,1,42,61,85.86,1,1,10,84,12,0,1,0
23,2.33,2.92,2,3,3,2,9,1,83,18,75.25,1,1,6,39,100,1,1,0
24,3.84,2.86,2,4,1,4,6,9,31,1,68.09,4,0,8,34,36,0,0,0
21,2.85,3.06,1,1,1,3,3,4,71,69,64.23,4,1,10,89,41,0,0,0
20,2.56,2.55,1,9,0,1,3,3,43,54,91.15,0,0,5,94,44,2,0,0
20,2.94,3.85,3,5,0,1,7,5,80,78,89.78,3,1,2,58,41,1,1,1
21,3.84,2.98,3,2,1,3,3,1,78,56,91.3,0,1,8,96,33,3,0,1
21,2.77,3.68,0,9,2,3,10,3,67,10,60.96,0,1,2,48,33,2,1,0
24,3.13,2.95,2,7,3,0,3,4,63,15,92.6,3,0,4,62,73,0,1,0
21,3.61,3.44,1,8,1,4,10,6,58,84,99.28,0,0,9,10,78,3,1,1
23,2.85,2.67,1,3,5,2,7,9,93,61,79.96,0,0,7,79,26,0,0,1
22,2.47,3.25,2,7,1,3,9,3,52,26,52.36,2,0,3,5,79,0,1,0
21,3.99,3.0,2,1,0,0,9,4,52,21,85.11,3,1,1,97,41,3,0,0
21,3.91,2.73,3,6,3,4,3,5,45,2,76.91,1,1,6,40,25,4,0,0
23,3.69,3.76,0,6,3,4,8,8,73,2,85.6,4,0,9,31,51,3,1,0
20,3.38,2.23,0,6,4,1,1,9,89,20,59.41,1,1,4,20,26,2,1,0
20,2.59,2.97,3,3,1,0,8,3,100,42,80.29,1,0,7,92,50,3,1,1
24,3.83,2.39,3,6,4,0,2,3,94,69,76.96,4,0,3,74,67,2,1,0
23,2.55,3.72,1,3,0,1,4,7,48,88,80.12,4,1,1,56,60,1,0,0
22,3.6,2.51,3,9,4,2,7,9,74,36,86.39,0,0,5,4,33,3,1,1
22,3.84,3.27,0,7,2,3,6,1,30,93,77.21,3,1,1,90,74,1,0,0
23,3.21,2.33,1,4,1,1,9,1,41,55,66.09,4,0,2,27,2,3,1,0
22,3.61,2.81,0,3,1,3,8,2,54,38,65.45,3,0,7,94,24,2,1,0
20,3.58,3.8,2,6,3,0,2,6,39,19,84.75,0,0,1,74,24,1,1,0
22,2.39,2.33,0,9,4,1,4,3,95,64,83.19,1,0,6,76,64,4,1,1
22,3.34,3.33,1,3,3,2,1,8,62,34,71.1,4,0,7,69,75,3,0,0
23,2.19,2.41,0,8,5,3,7,5,31,42,67.68,4,0,4,26,81,2,1,0
23,3.02,2.83,1,6,4,3,4,3,33,89,81.01,0,1,4,93,36,2,0,1
22,2.32,3.08,1,4,4,3,8,8,52,20,65.61,3,1,2,52,12,0,1,0
21,2.83,3.15,3,5,0,0,2,8,70,9,98.16,3,0,5,47,81,2,0,0
23,3.67,3.21,0,3,4,3,8,2,67,44,79.82,2,1,7,82,14,2,0,0
24,3.97,3.28,3,2,3,4,2,5,85,92,79.6,1,0,4,77,5,3,1,1
24,2.64,2.54,3,9,5,3,8,3,73,2,56.82,2,0,8,57,38,1,0,0
20,3.06,2.8,0,3,4,0,1,7,93,42,80.48,3,0,8,8,12,3,0,0
22,3.02,2.07,1,6,4,1,2,2,53,51,64.75,2,1,7,54,75,3,0,0
21,3.91,3.54,2,5,1,3,5,9,70,40,72.59,3,1,3,44,73,4,0,0
20,2.96,3.67,0,8,1,3,1,2,57,40,76.91,4,0,10,27,25,4,0,0
22,3.4,2.4,3,5,5,1,5,2,91,76,73.9,0,0,9,27,26,3,1,1
23,3.84,2.4,3,8,1,4,5,6,44,8,90.47,2,1,8,45,21,4,1,0
24,2.75,2.08,1,5,2,0,7,3,91,45,54.97,4,1,10,24,96,0,1,0
21,3.8,3.94,3,6,1,1,2,3,39,15,58.37,4,1,1,25,79,2,1,0
24,3.83,3.61,2,5,2,0,2,10,58,46,57.85,0,1,9,61,64,3,1,1
23,3.86,2.72,3,2,5,1,6,2,60,27,90.84,0,0,7,67,42,1,0,0
22,2.54,2.96,1,6,2,2,10,5,92,27,55.91,4,1,10,66,42,4,0,0
23,2.8,2.58,0,7,5,4,3,5,47,74,98.57,4,1,10,33,64,0,0,0
23,3.74,3.19,1,3,3,2,8,7,36,93,98.46,2,0,4,20,10,4,0,1
24,2.72,3.43,3,3,1,1,3,8,56,10,99.59,2,0,5,80,85,0,0,0
21,3.2,2.89,1,7,4,1,10,8,38,28,98.98,1,1,7,33,92,0,1,0
23,2.24,3.75,3,4,0,0,4,3,49,55,57.45,1,0,8,43,33,0,0,1
24,2.11,3.03,1,2,4,1,7,6,79,75,82.87,4,0,4,75,66,3,0,0
21,2.82,2.29,0,9,1,0,1,5,90,71,69.98,1,0,7,88,94,2,1,1
22,3.16,3.24,3,9,4,0,1,4,96,56,86.59,4,1,6,20,76,3,0,0
22,2.79,2.92,2,6,1,1,9,10,46,52,70.3,0,0,9,17,57,2,0,1
20,3.16,3.87,2,2,1,0,6,6,50,73,69.16,0,0,4,35,10,1,1,1
24,3.03,2.78,2,3,4,4,5,4,61,58,95.2,2,0,4,69,49,4,1,0
21,3.37,2.81,2,5,2,2,2,8,77,34,74.73,3,0,3,83,100,3,1,0
23,3.3,3.3,3,5,3,1,2,9,67,51,86.99,4,1,8,52,71,4,0,0
22,2.85,3.05,3,9,3,0,7,1,57,35,82.5,2,1,8,19,9,4,1,0
21,2.85,2.75,0,3,3,0,6,1,89,76,82.89,1,1,4,95,78,1,0,1
24,2.28,3.98,1,2,3,0,8,4,99,57,67.46,4,1,3,94,7,4,1,1
20,3.03,2.6,3,8,0,0,3,6,87,90,62.62,2,1,6,83,63,2,0,1
22,3.17,2.56,2,7,5,4,3,8,99,1,94.27,1,1,9,93,29,3,1,0
21,2.95,3.73,3,9,1,1,5,1,82,27,51.23,4,0,8,2,35,1,1,0
21,2.65,2.01,2,3,0,1,10,3,39,97,58.65,2,1,7,83,29,2,1,0
21,3.44,2.4,0,6,3,4,4,4,31,84,56.64,3,1,7,7,55,2,0,0
24,2.15,3.18,1,5,3,4,8,10,54,69,97.47,2,0,5,84,94,1,0,1
24,3.83,2.32,3,5,4,4,6,2,67,62,50.25,4,1,2,47,68,1,1,0
24,2.04,3.97,1,8,3,1,8,9,30,51,50.4,1,0,9,22,18,4,0,1
23,3.92,2.93,2,1,1,3,7,3,42,59,61.34,4,0,3,0,48,0,0,0
21,2.92,3.19,2,1,3,2,2,4,100,89,63.95,4,1,9,1,97,2,1,1
22,2.83,2.32,1,3,3,4,9,4,30,35,77.99,2,1,10,73,76,2,1,0
24,2.51,2.58,0,2,0,4,6,1,60,81,98.06,4,0,2,36,61,0,0,0
24,2.02,3.23,1,2,1,1,6,5,96,61,73.25,0,0,1,93,60,2,1,1
21,2.55,3.1,1,2,2,1,2,5,85,42,64.44,3,0,10,50,24,3,1,0
24,2.22,3.57,3,4,4,2,9,2,48,38,90.85,1,0,7,43,77,4,0,0
23,3.32,2.54,3,1,2,0,1,1,33,4,69.29,3,0,1,23,10,4,0,0
23,2.64,3.31,2,9,5,1,6,5,57,89,57.09,2,0,8,31,29,3,1,1
24,3.53,2.58,3,5,0,2,8,5,73,74,89.73,2,0,3,55,70,0,0,1
21,2.41,3.17,0,5,3,1,2,7,59,49,50.12,0,1,3,49,65,1,0,0
21,3.8,3.21,0,9,4,1,3,10,65,15,60.26,2,0,9,63,34,2,0,0
21,3.05,2.24,0,5,5,1,10,10,82,82,81.76,2,1,1,29,42,2,0,1
20,2.23,3.1,2,8,5,3,10,2,88,51,55.12,2,1,7,37,66,1,0,1
24,2.8,2.02,0,1,1,3,7,8,97,68,62.79,3,1,2,77,96,1,1,0
21,2.41,3.0,0,1,4,4,1,5,33,70,69.67,0,0,3,54,50,0,0,0
23,2.4,3.4,3,4,5,3,5,5,40,2,69.82,4,1,10,2,45,2,1,0
22,3.01,2.15,2,8,0,2,6,9,82,88,98.64,1,0,8,24,61,1,1,1
22,3.34,3.88,1,3,3,1,10,2,83,9,83.78,0,0,3,44,61,2,1,0
21,3.82,2.92,0,1,0,3,7,10,74,50,51.85,3,1,2,61,31,3,1,0
22,3.0,3.88,3,9,5,1,10,2,46,68,61.07,4,0,7,6,16,1,0,1
22,3.93,2.21,1,9,1,0,10,5,93,31,80.82,4,1,3,80,50,0,0,0
20,3.88,3.9,0,9,2,4,7,1,87,95,85.67,1,0,8,26,27,0,1,1
23,3.73,2.22,1,9,3,3,3,5,42,4,69.03,4,1,4,22,84,2,0,0
23,3.0,2.92,1,2,3,1,7,5,80,42,92.83,0,1,6,31,50,2,1,0
20,2.28,3.88,2,4,0,0,1,8,81,82,97.17,4,1,8,1,18,0,0,1
20,2.44,2.47,2,2,0,4,4,6,44,11,80.7,3,0,4,74,96,2,0,0
22,3.3,2.07,0,7,0,4,7,6,33,30,78.12,4,0,5,33,56,0,1,0
24,2.84,3.59,0,3,5,0,7,5,38,80,87.54,3,0,3,51,74,4,0,0
22,2.29,3.19,2,9,3,3,4,5,96,21,89.1,4,0,4,60,96,0,1,0
20,2.96,3.03,0,7,0,3,1,8,86,58,60.77,1,1,10,33,86,4,0,1
23,2.03,2.07,0,8,4,1,8,1,58,51,74.18,0,1,8,6,6,3,1,0
22,3.47,3.31,2,9,5,2,4,9,76,46,72.37,3,1,7,9,7,3,0,0
24,2.15,2.34,1,8,5,1,2,6,34,85,97.07,4,1,6,88,29,3,0,0
22,3.26,3.86,0,7,4,1,4,9,99,48,55.59,2,1,5,1,6,1,0,1
21,3.59,3.37,3,9,4,1,8,2,93,55,97.17,2,0,9,29,57,0,0,1
22,2.27,3.41,2,1,5,0,8,3,88,89,78.63,0,0,4,80,85,4,1,1
20,3.04,2.47,0,4,3,4,5,1,64,30,64.4,3,0,3,28,26,4,1,0
23,3.56,3.76,0,4,0,4,2,5,34,58,93.47,1,1,6,81,39,4,0,0
23,2.52,3.08,2,5,1,2,7,2,79,69,52.52,1,0,2,59,99,0,0,1
20,2.33,3.71,3,8,0,3,3,1,89,75,65.95,0,1,9,98,35,3,1,1
21,2.67,2.54,3,1,3,1,6,9,44,42,87.63,1,1,6,16,18,1,0,0
20,3.11,3.51,2,6,4,0,9,9,53,90,91.38,4,1,3,55,90,0,0,1
22,3.15,3.15,3,9,3,0,5,6,50,80,58.37,0,1,2,85,55,1,0,1
20,2.26,2.1,0,8,0,1,9,8,31,73,97.09,3,0,9,50,69,1,0,0
20,2.92,2.81,3,2,3,0,4,9,74,4,52.69,1,1,10,24,79,1,0,0
21,2.54,2.37,0,7,1,0,9,5,39,3,71.68,4,0,3,83,23,0,0,0
22,3.68,2.72,1,5,3,1,1,2,74,14,54.87,1,0,6,15,23,3,1,0
24,2.63,2.77,3,2,2,2,4,4,66,1,54.88,0,1,9,24,29,3,0,0
24,3.68,2.95,1,1,3,0,1,3,52,48,95.69,0,1,3,14,38,2,0,0
23,2.86,3.2,2,2,0,4,9,10,74,55,95.2,1,0,9,100,44,4,1,1
20,3.45,3.14,3,6,2,4,8,7,70,7,80.76,0,1,2,78,98,4,0,0
23,3.02,2.08,0,8,4,4,8,10,94,15,98.31,2,1,4,56,48,3,0,0
21,3.24,3.5,3,3,0,1,7,10,90,63,74.55,0,1,10,14,34,4,1,1
24,2.79,3.9,2,5,5,4,9,10,35,83,89.14,3,0,3,55,19,3,0,1
20,3.54,2.7,2,2,1,3,3,8,94,23,54.86,1,0,7,81,35,1,1,0
21,2.85,2.36,0,8,3,0,7,5,47,98,69.78,2,1,4,36,74,2,1,1
21,2.91,3.08,3,4,3,2,6,2,69,54,75.75,1,0,4,64,18,4,0,1
20,3.04,3.41,1,6,0,4,5,9,67,53,88.91,0,0,1,32,39,1,1,1
21,3.66,3.36,2,3,3,1,9,1,74,80,66.72,2,0,10,2,88,4,0,1
20,3.32,3.22,2,8,3,2,4,5,46,68,99.02,1,1,3,48,21,2,1,1
20,2.7,2.29,0,8,4,1,3,3,42,77,86.74,0,0,5,21,64,0,0,0
22,3.34,3.67,3,3,3,2,3,8,39,77,76.65,0,0,5,53,83,2,0,1
23,3.28,2.85,1,9,3,2,2,8,60,59,66.54,1,0,4,20,98,1,1,1
21,3.86,2.44,3,5,4,0,1,1,79,30,82.1,1,0,7,26,22,2,0,0
21,3.68,2.17,3,9,5,2,3,4,52,19,83.65,1,0,10,3,23,1,0,0
22,3.29,2.83,1,7,3,3,8,10,74,76,83.96,2,0,10,98,38,2,1,1
22,2.68,3.24,0,3,5,3,6,8,67,53,79.31,2,1,4,0,86,4,0,0
22,3.56,3.33,2,6,4,3,2,9,40,8,70.02,3,0,7,3,37,2,1,0
24,3.15,3.93,0,2,1,1,8,9,37,33,90.83,2,0,6,54,46,2,0,0
24,3.97,2.31,0,6,3,0,5,2,42,75,62.91,0,1,6,23,6,3,1,0
24,2.5,3.97,3,5,0,1,4,9,63,79,81.27,2,0,5,28,43,2,1,1
20,2.16,3.31,1,3,2,4,1,8,94,64,73.58,1,1,8,21,72,4,0,1
21,2.14,2.91,2,7,1,3,1,9,39,15,94.64,1,1,9,22,92,1,1,0
23,3.28,3.78,3,4,3,0,4,9,65,69,79.53,2,0,9,84,40,0,0,1
20,3.88,3.39,2,6,0,3,9,3,33,83,92.78,0,1,6,77,41,0,1,1
21,2.0,2.7,3,9,2,0,10,5,50,5,97.67,3,1,5,7,73,0,0,0
21,3.45,3.77,1,6,4,1,10,3,90,34,56.35,1,0,1,57,78,0,1,1
22,3.31,3.33,2,4,3,1,6,6,67,2,77.76,4,0,3,79,47,1,0,0
22,3.46,3.4,2,2,5,3,1,10,68,20,94.2,3,0,8,98,71,1,1,0
20,2.71,3.79,0,9,5,2,8,5,83,6,93.6,4,1,1,87,21,0,1,0
22,3.64,2.9,3,4,4,0,9,2,91,77,59.8,4,1,1,58,62,2,1,1
21,2.09,3.31,3,4,1,4,2,3,48,29,74.07,4,1,8,89,83,2,1,0
22,3.51,3.49,3,2,5,2,6,7,31,21,61.15,1,1,7,6,56,3,0,0
24,2.53,2.91,0,5,2,1,7,10,51,13,94.84,1,1,2,24,81,1,1,0
22,2.95,2.17,0,6,5,0,1,10,86,54,50.16,4,1,6,44,55,3,1,0
21,3.65,3.54,2,6,2,2,5,5,32,88,60.92,4,1,9,89,33,4,0,0
20,2.54,2.1,3,3,5,4,5,3,52,66,70.45,3,1,8,25,22,1,0,0
23,2.37,3.44,3,9,4,2,3,4,33,4,61.06,1,1,6,29,27,0,1,0
22,3.36,3.82,2,7,4,4,2,6,57,68,98.68,4,0,2,65,40,0,0,0
21,3.07,2.69,2,3,5,1,1,8,99,58,62.2,0,1,3,52,9,3,0,1
23,3.03,2.2,2,4,1,0,6,7,99,8,68.12,1,0,3,72,51,1,0,0
23,2.51,2.47,1,7,0,1,7,3,70,47,58.7,1,0,9,38,55,2,0,0
24,2.07,3.12,1,8,5,0,2,2,66,36,96.33,0,0,9,10,22,1,0,0
23,2.82,3.89,2,6,3,2,2,3,36,67,70.56,4,0,5,78,9,3,0,0
21,2.21,3.02,0,4,0,1,5,5,30,19,63.09,2,1,5,11,64,3,0,0
21,3.81,2.23,0,2,5,0,5,7,63,84,62.31,1,1,8,98,28,0,0,1
